season,week,game_id,picked_side,picked_favorite,edge,odds,correct,profit_if_win,profit
2018,4,2018_04_SF_LAC,away,False,0.012055846128791252,-118.0,1,0.847457627118644,0.847457627118644
2018,4,2018_04_MIA_NE,home,True,-0.0012782094484591721,-108.0,1,0.9259259259259259,0.9259259259259259
2018,4,2018_04_NO_NYG,away,True,0.03350320498729961,109.0,1,1.09,1.09
2018,4,2018_04_BAL_PIT,away,False,-0.0011472737377863943,103.0,1,1.03,1.03
2018,4,2018_04_PHI_TEN,away,True,0.00711296905157431,103.0,0,1.03,-1.0
2018,5,2018_05_TEN_BUF,home,False,0.023258984825886078,101.0,1,1.01,1.01
2018,5,2018_05_NYG_CAR,away,False,0.002676121355274008,-125.0,1,0.8,0.8
2018,5,2018_05_MIA_CIN,home,True,-0.001397849048390487,-103.0,1,0.970873786407767,0.970873786407767
2018,5,2018_05_BAL_CLE,away,True,0.013403966101844482,-119.0,0,0.8403361344537815,-1.0
2018,5,2018_05_GB_DET,home,True,0.015529766427020884,-117.0,1,0.8547008547008547,0.8547008547008547
2018,5,2018_05_DAL_HOU,home,True,0.022770626719728987,102.0,0,1.02,-1.0
2018,5,2018_05_JAX_KC,away,False,0.007590757059710767,-115.0,0,0.8695652173913043,-1.0
2018,5,2018_05_IND_NE,home,True,0.008603691338686464,-101.0,1,0.9900990099009901,0.9900990099009901
2018,5,2018_05_WAS_NO,away,False,0.007792045108053275,-103.0,0,0.970873786407767,-1.0
2018,5,2018_05_DEN_NYJ,home,False,0.0012261960164480943,-110.0,1,0.9090909090909091,0.9090909090909091
2018,5,2018_05_MIN_PHI,home,True,0.013787979314845537,-104.0,0,0.9615384615384616,-1.0
2018,5,2018_05_ATL_PIT,home,True,0.0026223173442939504,-103.0,1,0.970873786407767,0.970873786407767
2018,5,2018_05_LA_SEA,away,True,0.01863805676132516,102.0,0,1.02,-1.0
2018,5,2018_05_ARI_SF,away,False,0.03584428341424525,-103.0,1,0.970873786407767,0.970873786407767
2018,6,2018_06_TB_ATL,away,False,-0.0029562999217075,-103.0,0,0.970873786407767,-1.0
2018,6,2018_06_PIT_CIN,away,False,0.013674149284318959,-103.0,1,0.970873786407767,0.970873786407767
2018,6,2018_06_LAC_CLE,away,False,0.01298032521557691,-112.0,1,0.8928571428571429,0.8928571428571429
2018,6,2018_06_JAX_DAL,away,True,0.009459201132324218,-119.0,0,0.8403361344537815,-1.0
2018,6,2018_06_LA_DEN,away,True,0.001051794094380859,-103.0,0,0.970873786407767,-1.0
2018,6,2018_06_SF_GB,away,False,0.021409191583920704,-108.0,1,0.9259259259259259,0.9259259259259259
2018,6,2018_06_BUF_HOU,home,True,0.023427531023831993,106.0,0,1.06,-1.0
2018,6,2018_06_CHI_MIA,away,True,0.009233277940790569,110.0,0,1.1,-1.0
2018,6,2018_06_ARI_MIN,away,False,0.007371840005881957,-126.0,1,0.7936507936507936,0.7936507936507936
2018,6,2018_06_KC_NE,away,False,0.0055110983303538474,-103.0,1,0.970873786407767,0.970873786407767
2018,6,2018_06_PHI_NYG,home,False,0.018500274505873104,-100.0,0,1.0,-1.0
2018,6,2018_06_IND_NYJ,away,False,-0.0005138358556300293,106.0,0,1.06,-1.0
2018,6,2018_06_BAL_TEN,away,True,-0.0036315577814247267,-108.0,1,0.9259259259259259,0.9259259259259259
2018,6,2018_06_CAR_WAS,home,False,0.00768814377652191,-102.0,1,0.9803921568627451,0.9803921568627451
2018,7,2018_07_DEN_ARI,home,False,0.007241734622991841,-110.0,0,0.9090909090909091,-1.0
2018,7,2018_07_NYG_ATL,home,True,0.0036948974679314127,-101.0,0,0.9900990099009901,-1.0
2018,7,2018_07_NO_BAL,away,False,0.04386950058113128,102.0,1,1.02,1.02
2018,7,2018_07_NE_CHI,away,True,0.00699429411108749,-120.0,1,0.8333333333333334,0.8333333333333334
2018,7,2018_07_BUF_IND,home,True,-0.0028838367907240755,101.0,1,1.01,1.01
2018,7,2018_07_HOU_JAX,away,False,-0.003095199311350827,-101.0,1,0.9900990099009901,0.9900990099009901
2018,7,2018_07_CIN_KC,home,True,-0.001061085796630945,-106.0,1,0.9433962264150944,0.9433962264150944
2018,7,2018_07_TEN_LAC,away,False,0.052654743231799445,-103.0,1,0.970873786407767,0.970873786407767
2018,7,2018_07_DET_MIA,away,True,0.025494795996098885,-124.0,1,0.8064516129032258,0.8064516129032258
2018,7,2018_07_MIN_NYJ,away,True,-0.0042668690490344045,106.0,1,1.06,1.06
2018,7,2018_07_CAR_PHI,away,False,0.01892243529927192,-102.0,1,0.9803921568627451,0.9803921568627451
2018,7,2018_07_LA_SF,home,False,0.011714695394948849,-101.0,0,0.9900990099009901,-1.0
2018,7,2018_07_CLE_TB,away,False,-0.002101037911510284,-105.0,1,0.9523809523809523,0.9523809523809523
2018,7,2018_07_DAL_WAS,home,False,0.021136312804319258,101.0,1,1.01,1.01
2018,8,2018_08_SF_ARI,home,False,0.021555164339414342,104.0,1,1.04,1.04
2018,8,2018_08_NE_BUF,home,False,0.006965921845935085,-103.0,0,0.970873786407767,-1.0
2018,8,2018_08_BAL_CAR,away,True,0.009701886079318467,-114.0,0,0.8771929824561403,-1.0
2018,8,2018_08_NYJ_CHI,away,False,0.0054375753927702435,-119.0,0,0.8403361344537815,-1.0
2018,8,2018_08_TB_CIN,home,True,0.005499479835857157,-108.0,0,0.9259259259259259,-1.0
2018,8,2018_08_SEA_DET,home,True,-0.0016768241140008465,-110.0,0,0.9090909090909091,-1.0
2018,8,2018_08_MIA_HOU,home,True,0.0061335831768751705,101.0,1,1.01,1.01
2018,8,2018_08_PHI_JAX,away,True,-0.0038849896389758997,-103.0,1,0.970873786407767,0.970873786407767
2018,8,2018_08_DEN_KC,away,False,0.026130570964958664,-102.0,1,0.9803921568627451,0.9803921568627451
2018,8,2018_08_GB_LA,home,True,-0.0026853412714587742,-105.0,0,0.9523809523809523,-1.0
2018,8,2018_08_NO_MIN,away,True,0.0006727977407570973,-108.0,1,0.9259259259259259,0.9259259259259259
2018,8,2018_08_WAS_NYG,home,False,0.0015352462656138153,-110.0,0,0.9090909090909091,-1.0
2018,8,2018_08_CLE_PIT,away,False,0.028261227759401757,-108.0,0,0.9259259259259259,-1.0
2018,9,2018_09_PIT_BAL,away,False,0.022585602040039565,102.0,1,1.02,1.02
2018,9,2018_09_CHI_BUF,away,True,0.023451026276929854,111.0,1,1.11,1.11
2018,9,2018_09_TB_CAR,away,False,0.009835504748881944,100.0,0,1.0,-1.0
2018,9,2018_09_KC_CLE,home,False,0.025659516578815156,-101.0,0,0.9900990099009901,-1.0
2018,9,2018_09_TEN_DAL,away,False,0.022444839225640695,101.0,1,1.01,1.01
2018,9,2018_09_HOU_DEN,away,False,0.016280210833154094,103.0,1,1.03,1.03
2018,9,2018_09_NYJ_MIA,away,False,0.02100120297691536,-108.0,0,0.9259259259259259,-1.0
2018,9,2018_09_DET_MIN,home,True,0.0009046357492385747,-110.0,1,0.9090909090909091,0.9090909090909091
2018,9,2018_09_GB_NE,away,False,0.007816674506364684,-103.0,0,0.970873786407767,-1.0
2018,9,2018_09_LA_NO,home,False,0.0031193899213035666,-108.0,1,0.9259259259259259,0.9259259259259259
2018,9,2018_09_LAC_SEA,home,True,0.00461923173889992,102.0,0,1.02,-1.0
2018,9,2018_09_ATL_WAS,away,False,0.0184631572023055,102.0,1,1.02,1.02
2018,10,2018_10_DET_CHI,home,True,0.005133801627112416,102.0,1,1.02,1.02
2018,10,2018_10_NO_CIN,away,True,0.005629508716854297,-108.0,1,0.9259259259259259,0.9259259259259259
2018,10,2018_10_ATL_CLE,away,True,-0.0005644990390038906,-103.0,0,0.970873786407767,-1.0
2018,10,2018_10_MIA_GB,home,True,0.01016163033307585,102.0,1,1.02,1.02
2018,10,2018_10_JAX_IND,away,False,0.01130631949525117,-105.0,1,0.9523809523809523,0.9523809523809523
2018,10,2018_10_ARI_KC,away,False,0.014639552918303333,-106.0,1,0.9433962264150944,0.9433962264150944
2018,10,2018_10_SEA_LA,away,False,0.010856657298395855,-114.0,1,0.8771929824561403,0.8771929824561403
2018,10,2018_10_BUF_NYJ,away,False,-0.0041000693936019735,-108.0,1,0.9259259259259259,0.9259259259259259
2018,10,2018_10_DAL_PHI,home,True,0.019517305751959417,-103.0,0,0.970873786407767,-1.0
2018,10,2018_10_CAR_PIT,away,False,0.019886708456837807,-106.0,0,0.9433962264150944,-1.0
2018,10,2018_10_NYG_SF,away,False,0.02840478141579533,110.0,1,1.1,1.1
2018,10,2018_10_WAS_TB,away,False,-0.00404074561832411,-108.0,1,0.9259259259259259,0.9259259259259259
2018,10,2018_10_NE_TEN,home,False,0.0046451064511981825,-112.0,1,0.8928571428571429,0.8928571428571429
2018,11,2018_11_DAL_ATL,home,True,0.033311860827078404,-103.0,0,0.970873786407767,-1.0
2018,11,2018_11_CIN_BAL,away,False,0.0047107431259920726,-110.0,1,0.9090909090909091,0.9090909090909091
2018,11,2018_11_MIN_CHI,away,False,-0.003910792734756796,-101.0,0,0.9900990099009901,-1.0
2018,11,2018_11_CAR_DET,home,False,0.03505187023615665,-115.0,1,0.8695652173913043,0.8695652173913043
2018,11,2018_11_TEN_IND,away,False,0.008846150677924424,-103.0,0,0.970873786407767,-1.0
2018,11,2018_11_PIT_JAX,home,False,0.00916482284576704,-102.0,0,0.9803921568627451,-1.0
2018,11,2018_11_KC_LA,away,False,0.0017560553403796917,106.0,1,1.06,1.06
2018,11,2018_11_DEN_LAC,away,False,0.0064995436868453375,-116.0,1,0.8620689655172413,0.8620689655172413
2018,11,2018_11_PHI_NO,away,False,0.00016323980383743384,-105.0,0,0.9523809523809523,-1.0
2018,11,2018_11_TB_NYG,away,False,0.01492514695909705,102.0,1,1.02,1.02
2018,11,2018_11_GB_SEA,home,True,0.0037802049173469017,-109.0,0,0.9174311926605505,-1.0
2018,11,2018_11_HOU_WAS,away,True,0.0011035328769241125,-114.0,0,0.8771929824561403,-1.0
2018,12,2018_12_JAX_BUF,away,True,-0.0016937463332977797,-104.0,0,0.9615384615384616,-1.0
2018,12,2018_12_SEA_CAR,away,False,0.02690611839775361,101.0,1,1.01,1.01
