season,week,game_id,picked_side,picked_favorite,edge,odds,correct,confidence,profit_if_win,profit
2018,4,2018_04_NO_NYG,away,True,0.038067407873841955,109.0,1,0.5034957277195378,1.09,1.09
2018,4,2018_04_BAL_PIT,away,False,0.0034663186743919406,103.0,1,0.4828954635065918,1.03,1.03
2018,4,2018_04_PHI_TEN,away,True,0.011726561463752646,103.0,0,0.4911557062959525,1.03,-1.0
2018,5,2018_05_TEN_BUF,home,False,0.02764090028519278,101.0,1,0.512633579640976,1.01,1.01
2018,5,2018_05_NYG_CAR,away,False,0.008245885492813104,-125.0,1,0.5478878292268284,0.8,0.8
2018,5,2018_05_MIA_CIN,home,True,0.0028146763277857893,-103.0,1,0.49816805210028714,0.970873786407767,0.970873786407767
2018,5,2018_05_BAL_CLE,away,True,0.018730752048377305,-119.0,0,0.546890359063502,0.8403361344537815,-1.0
2018,5,2018_05_GB_DET,home,True,0.020486570912152224,-117.0,1,0.5454947792956479,0.8547008547008547,0.8547008547008547
2018,5,2018_05_DAL_HOU,home,True,0.027450576122790293,102.0,0,0.5091287970645387,1.02,-1.0
2018,5,2018_05_JAX_KC,away,False,0.01260026007656207,-115.0,0,0.5331711152443623,0.8695652173913043,-1.0
2018,5,2018_05_IND_NE,home,True,0.013110072176877778,-101.0,1,0.5027222605425288,0.9900990099009901,0.9900990099009901
2018,5,2018_05_WAS_NO,away,False,0.012396799573120279,-103.0,0,0.5066295208059338,0.970873786407767,-1.0
2018,5,2018_05_DEN_NYJ,home,False,0.005923795277759252,-110.0,1,0.5163116069121083,0.9090909090909091,0.9090909090909091
2018,5,2018_05_MIN_PHI,home,True,0.018032397766113786,-104.0,0,0.5157094094739748,0.9615384615384616,-1.0
2018,5,2018_05_ATL_PIT,home,True,0.007227071809360954,-103.0,1,0.5014597930421745,0.970873786407767,0.970873786407767
2018,5,2018_05_LA_SEA,away,True,0.022957370984366902,102.0,0,0.5056659781547427,1.02,-1.0
2018,5,2018_05_ARI_SF,away,False,0.04044903787931225,-103.0,1,0.5346817591121258,0.970873786407767,0.970873786407767
2018,6,2018_06_TB_ATL,away,False,0.0012562254544687761,-103.0,0,0.4966096012269701,0.970873786407767,-1.0
2018,6,2018_06_PIT_CIN,away,False,0.018278903749385962,-103.0,1,0.5125116249821995,0.970873786407767,0.970873786407767
2018,6,2018_06_LAC_CLE,away,False,0.017633423367459582,-112.0,1,0.5326407440116762,0.8928571428571429,0.8928571428571429
2018,6,2018_06_JAX_DAL,away,True,0.014785987078857043,-119.0,0,0.5429455940939818,0.8403361344537815,-1.0
2018,6,2018_06_LA_DEN,away,True,0.005656548559447863,-103.0,0,0.4998892697922614,0.970873786407767,-1.0
2018,6,2018_06_SF_GB,away,False,0.026121413246174667,-108.0,1,0.5318886920133612,0.9259259259259259,0.9259259259259259
2018,6,2018_06_BUF_HOU,home,True,0.028186306100484886,106.0,0,0.5000266990853601,1.06,-1.0
2018,6,2018_06_CHI_MIA,away,True,0.013734974734197327,110.0,0,0.47706346008636846,1.1,-1.0
2018,6,2018_06_ARI_MIN,away,False,0.012911786483574278,-126.0,1,0.5546054918696872,0.7936507936507936,0.7936507936507936
2018,6,2018_06_KC_NE,away,False,0.009723623706530123,-103.0,1,0.5050769994790314,0.970873786407767,0.970873786407767
2018,6,2018_06_PHI_NYG,home,False,0.02294600198855208,-100.0,0,0.5102439234666122,1.0,-1.0
2018,6,2018_06_IND_NYJ,away,False,0.004244939221022864,106.0,0,0.4760853322058981,1.06,-1.0
2018,6,2018_06_BAL_TEN,away,True,0.0010806638808292357,-108.0,1,0.5068479426480158,0.9259259259259259,0.9259259259259259
2018,6,2018_06_CAR_WAS,home,False,0.01224756616697952,-102.0,1,0.5041711401008913,0.9803921568627451,0.9803921568627451
2018,7,2018_07_DEN_ARI,home,False,0.011939333884302999,-110.0,0,0.5223271455186521,0.9090909090909091,-1.0
2018,7,2018_07_NYG_ATL,home,True,0.008201278306122727,-101.0,0,0.49781346667177373,0.9900990099009901,-1.0
2018,7,2018_07_NO_BAL,away,False,0.04854944998419259,102.0,1,0.530227670925941,1.02,1.02
2018,7,2018_07_NE_CHI,away,True,0.012292795780212539,-120.0,1,0.5426087650372579,0.8333333333333334,0.8333333333333334
2018,7,2018_07_BUF_IND,home,True,0.001498078668582628,101.0,1,0.4864907580243659,1.01,1.01
2018,7,2018_07_HOU_JAX,away,False,0.001411181526840488,-101.0,1,0.4910233698924915,0.9900990099009901,0.9900990099009901
2018,7,2018_07_CIN_KC,home,True,0.003222955679761158,-106.0,1,0.5055459439719002,0.9433962264150944,0.9433962264150944
2018,7,2018_07_TEN_LAC,away,False,0.057259497696866446,-103.0,1,0.55149221892968,0.970873786407767,0.970873786407767
2018,7,2018_07_DET_MIA,away,True,0.031094506978757812,-124.0,1,0.568666761314018,0.8064516129032258,0.8064516129032258
2018,7,2018_07_MIN_NYJ,away,True,0.0004919060276184883,106.0,1,0.47233229901249374,1.06,1.06
2018,7,2018_07_CAR_PHI,away,False,0.023481857689729532,-102.0,1,0.5154054316236413,0.9803921568627451,0.9803921568627451
2018,7,2018_07_LA_SF,home,False,0.016221076233140164,-101.0,0,0.5058332645987912,0.9900990099009901,-1.0
2018,7,2018_07_CLE_TB,away,False,0.002167254771416549,-105.0,1,0.5021672547714165,0.9523809523809523,0.9523809523809523
2018,7,2018_07_DAL_WAS,home,False,0.025518228263625962,101.0,1,0.5105109076194092,1.01,1.01
2018,8,2018_08_SF_ARI,home,False,0.026103643328040535,104.0,1,0.5033040675061954,1.04,1.04
2018,8,2018_08_NE_BUF,home,False,0.011178447222111362,-103.0,0,0.5065318229946126,0.970873786407767,-1.0
2018,8,2018_08_BAL_CAR,away,True,0.014737861539771545,-114.0,0,0.533059640598023,0.8771929824561403,-1.0
2018,8,2018_08_NYJ_CHI,away,False,0.010764361339303068,-119.0,0,0.5389239683544278,0.8403361344537815,-1.0
2018,8,2018_08_TB_CIN,home,True,0.010211701498111118,-108.0,0,0.5159789802652976,0.9259259259259259,-1.0
2018,8,2018_08_SEA_DET,home,True,0.0030207751473103114,-110.0,0,0.5134085867816595,0.9090909090909091,-1.0
2018,8,2018_08_MIA_HOU,home,True,0.010515498636181874,101.0,1,0.49550817799196517,1.01,1.01
2018,8,2018_08_PHI_JAX,away,True,0.0007197648260911043,-103.0,1,0.49495248605890463,0.970873786407767,0.970873786407767
2018,8,2018_08_DEN_KC,away,False,0.030689993355416275,-102.0,1,0.5226135672893281,0.9803921568627451,0.9803921568627451
2018,8,2018_08_GB_LA,home,True,0.0015829514114680586,-105.0,0,0.501582951411468,0.9523809523809523,-1.0
2018,8,2018_08_NO_MIN,away,True,0.00538501940301106,-108.0,1,0.5111522981701976,0.9259259259259259,0.9259259259259259
2018,8,2018_08_WAS_NYG,home,False,0.006232845526924973,-110.0,0,0.516620657161274,0.9090909090909091,-1.0
2018,8,2018_08_CLE_PIT,away,False,0.03297344942165572,-108.0,0,0.5387407281888422,0.9259259259259259,-1.0
2018,9,2018_09_PIT_BAL,away,False,0.027265551443100874,102.0,1,0.5089437723848493,1.02,1.02
2018,9,2018_09_CHI_BUF,away,True,0.028202483835020064,111.0,1,0.4885605401010047,1.11,1.11
2018,9,2018_09_TB_CAR,away,False,0.014281232231560925,100.0,0,0.501579153709621,1.0,-1.0
2018,9,2018_09_KC_CLE,home,False,0.030165897417006468,-101.0,0,0.5197780857826575,0.9900990099009901,-1.0
2018,9,2018_09_TEN_DAL,away,False,0.0268267546849474,101.0,1,0.5118194340407307,1.01,1.01
2018,9,2018_09_HOU_DEN,away,False,0.020893803245332427,103.0,1,0.5003229480775323,1.03,1.03
2018,9,2018_09_NYJ_MIA,away,False,0.025713424639169324,-108.0,0,0.5314807034063559,0.9259259259259259,-1.0
2018,9,2018_09_DET_MIN,home,True,0.005602235010549733,-110.0,1,0.5159900466448988,0.9090909090909091,0.9090909090909091
2018,9,2018_09_GB_NE,away,False,0.012421428971431689,-103.0,0,0.5066541502042452,0.970873786407767,-1.0
2018,9,2018_09_LA_NO,home,False,0.00783161158355753,-108.0,1,0.513598890350744,0.9259259259259259,0.9259259259259259
2018,9,2018_09_LAC_SEA,home,True,0.00929918114196123,102.0,0,0.49097740208370966,1.02,-1.0
2018,9,2018_09_ATL_WAS,away,False,0.02314310660536681,102.0,1,0.5048213275471153,1.02,1.02
2018,10,2018_10_DET_CHI,home,True,0.009813751030173725,102.0,1,0.4914919719719222,1.02,1.02
2018,10,2018_10_NO_CIN,away,True,0.010341730379108259,-108.0,1,0.5161090091462948,0.9259259259259259,0.9259259259259259
2018,10,2018_10_ATL_CLE,away,True,0.004040255426063113,-103.0,0,0.49827297665887665,0.970873786407767,-1.0
2018,10,2018_10_MIA_GB,home,True,0.014841579736137157,102.0,1,0.4965198006778856,1.02,1.02
2018,10,2018_10_JAX_IND,away,False,0.015574612178178003,-105.0,1,0.515574612178178,0.9523809523809523,0.9523809523809523
2018,10,2018_10_ARI_KC,away,False,0.018923594394695435,-106.0,1,0.5212465826868345,0.9433962264150944,0.9433962264150944
2018,10,2018_10_SEA_LA,away,False,0.015892632758848935,-114.0,1,0.5342144118171004,0.8771929824561403,0.8771929824561403
2018,10,2018_10_BUF_NYJ,away,False,0.0006121522686519886,-108.0,1,0.5063794310358385,0.9259259259259259,0.9259259259259259
2018,10,2018_10_DAL_PHI,home,True,0.024122060217026422,-103.0,0,0.5183547814498399,0.970873786407767,-1.0
2018,10,2018_10_CAR_PIT,away,False,0.024170749933229912,-106.0,0,0.5264937382253689,0.9433962264150944,-1.0
2018,10,2018_10_NYG_SF,away,False,0.03290647820920209,110.0,1,0.4962349635613732,1.1,1.1
2018,10,2018_10_WAS_TB,away,False,0.0006714760439298528,-108.0,1,0.5064387548111163,0.9259259259259259,0.9259259259259259
2018,10,2018_10_NE_TEN,home,False,0.009298204603080855,-112.0,1,0.5243055252472975,0.8928571428571429,0.8928571428571429
2018,11,2018_11_DAL_ATL,home,True,0.037916615292145406,-103.0,0,0.532149336524959,0.970873786407767,-1.0
2018,11,2018_11_CIN_BAL,away,False,0.009408342387303231,-110.0,1,0.5197961540216524,0.9090909090909091,0.9090909090909091
2018,11,2018_11_MIN_CHI,away,False,0.000595588103434519,-101.0,0,0.49020777646908553,0.9900990099009901,-1.0
2018,11,2018_11_CAR_DET,home,False,0.04006137325300795,-115.0,1,0.5606322284208082,0.8695652173913043,0.8695652173913043
2018,11,2018_11_TEN_IND,away,False,0.013450905142991429,-103.0,0,0.507683626375805,0.970873786407767,-1.0
2018,11,2018_11_PIT_JAX,home,False,0.013724245236224649,-102.0,0,0.5056478191701365,0.9803921568627451,-1.0
2018,11,2018_11_KC_LA,away,False,0.006514830417032585,106.0,1,0.47835522340190784,1.06,1.06
2018,11,2018_11_DEN_LAC,away,False,0.011482655112162492,-116.0,1,0.5342822309340077,0.8620689655172413,0.8620689655172413
2018,11,2018_11_PHI_NO,away,False,0.004431532486764266,-105.0,0,0.5044315324867643,0.9523809523809523,-1.0
2018,11,2018_11_TB_NYG,away,False,0.01960509636215836,102.0,1,0.5012833173039069,1.02,1.02
2018,11,2018_11_GB_SEA,home,True,0.008489340961680142,-109.0,0,0.5165657670277684,0.9174311926605505,-1.0
2018,11,2018_11_HOU_WAS,away,True,0.006139508337377191,-114.0,0,0.5244612873956287,0.8771929824561403,-1.0
2018,12,2018_12_JAX_BUF,away,True,0.0025506721179704675,-104.0,0,0.5002276838258315,0.9615384615384616,-1.0
2018,12,2018_12_SEA_CAR,away,False,0.03128803385706031,101.0,1,0.5162807132128436,1.01,1.01
2018,12,2018_12_CLE_CIN,away,True,0.006263686858314337,-105.0,1,0.5062636868583144,0.9523809523809523,0.9523809523809523
2018,12,2018_12_WAS_DAL,home,True,0.009669358154629638,-103.0,1,0.5039020793874431,0.970873786407767,0.970873786407767
2018,12,2018_12_PIT_DEN,away,True,0.0004883511851711985,-110.0,0,0.5108761628195203,0.9090909090909091,-1.0
2018,12,2018_12_CHI_DET,home,False,0.04234263017108937,102.0,0,0.5240208511128378,1.02,-1.0
2018,12,2018_12_TEN_HOU,home,True,0.011850821497065591,102.0,1,0.493529042438814,1.02,1.02
2018,12,2018_12_MIA_IND,away,False,0.027522857460304917,-103.0,1,0.5217555786931185,0.970873786407767,0.970873786407767
2018,12,2018_12_ARI_LAC,home,True,0.011927374055022089,-108.0,1,0.5176946528222086,0.9259259259259259,0.9259259259259259
2018,12,2018_12_GB_MIN,home,True,0.020595545442142517,-103.0,1,0.5148282666749561,0.970873786407767,0.970873786407767
2018,12,2018_12_ATL_NO,away,False,0.044734864198931655,-101.0,0,0.5343470525645827,0.9900990099009901,-1.0
2018,12,2018_12_NE_NYJ,away,True,0.010447932348313795,108.0,1,0.47799468702378134,1.08,1.08
2018,12,2018_12_NYG_PHI,home,True,0.015912166559450817,-108.0,0,0.5216794453266373,0.9259259259259259,-1.0
2018,12,2018_12_SF_TB,away,False,0.04796979449951717,-101.0,0,0.5375819828651682,0.9900990099009901,-1.0
2018,13,2018_13_BAL_ATL,home,True,0.017058654844043758,-114.0,0,0.5353804339022953,0.8771929824561403,-1.0
2018,13,2018_13_DEN_CIN,home,False,0.004842520944739331,-113.0,0,0.5221339137743637,0.8849557522123894,-1.0
2018,13,2018_13_NO_DAL,away,True,0.013683621152720654,-108.0,0,0.5194508999199072,0.9259259259259259,-1.0
2018,13,2018_13_LA_DET,away,True,0.005523890288621233,102.0,1,0.48720211123036966,1.02,1.02
2018,13,2018_13_ARI_GB,home,True,0.001238001474396025,-103.0,0,0.49659137724689734,0.970873786407767,-1.0
2018,13,2018_13_CLE_HOU,away,False,0.007680312518574045,101.0,0,0.4926729918743573,1.01,-1.0
2018,13,2018_13_IND_JAX,away,True,0.0007795470944304328,-108.0,0,0.5065468258616169,0.9259259259259259,-1.0
2018,13,2018_13_BUF_MIA,away,False,0.003051156297991575,-108.0,0,0.5088184350651781,0.9259259259259259,-1.0
2018,13,2018_13_MIN_NE,away,False,0.018110504521294705,-114.0,0,0.5364322835795462,0.8771929824561403,-1.0
2018,13,2018_13_CHI_NYG,home,False,0.020901621785573032,-109.0,1,0.5289780478516612,0.9174311926605505,0.9174311926605505
2018,13,2018_13_WAS_PHI,away,False,0.003639782900030275,-105.0,0,0.5036397829000303,0.9523809523809523,-1.0
2018,13,2018_13_LAC_PIT,away,False,0.010236686829217183,-112.0,1,0.5252440074734338,0.8928571428571429,0.8928571428571429
2018,13,2018_13_SF_SEA,home,True,0.011997470227695725,102.0,1,0.49367569116944415,1.02,1.02
2018,13,2018_13_CAR_TB,away,True,0.01410160099595199,-101.0,0,0.503713789361603,0.9900990099009901,-1.0
2018,13,2018_13_NYJ_TEN,home,True,0.03136410548407897,113.0,0,0.48763634121803406,1.13,-1.0
2018,14,2018_14_DET_ARI,home,False,0.013475395462966527,-101.0,0,0.5030875838286175,0.9900990099009901,-1.0
2018,14,2018_14_NYJ_BUF,away,False,0.03449368502186172,-105.0,1,0.5344936850218617,0.9523809523809523,0.9523809523809523
2018,14,2018_14_LA_CHI,away,True,0.021617383710929906,107.0,0,0.4913014144538847,1.07,-1.0
2018,14,2018_14_CAR_CLE,home,False,0.030245755018374645,-103.0,1,0.5244784762511882,0.970873786407767,0.970873786407767
2018,14,2018_14_PHI_DAL,home,True,0.006962155046251971,-101.0,1,0.496574343411903,0.9900990099009901,0.9900990099009901
2018,14,2018_14_ATL_GB,home,True,0.008879896326844279,104.0,1,0.4860803205049991,1.04,1.04
2018,14,2018_14_IND_HOU,home,True,0.02104724623563921,-103.0,0,0.5152799674684527,0.970873786407767,-1.0
2018,14,2018_14_BAL_KC,home,True,0.021060564410421315,-105.0,0,0.5210605644104214,0.9523809523809523,-1.0
2018,14,2018_14_CIN_LAC,away,False,0.003170610244103139,-109.0,1,0.5112470363101913,0.9174311926605505,0.9174311926605505
2018,14,2018_14_NE_MIA,home,False,0.0004319971161512392,-108.0,1,0.5061992758833378,0.9259259259259259,0.9259259259259259
2018,14,2018_14_MIN_SEA,away,False,0.016329718778889182,105.0,0,0.4913215103953935,1.05,-1.0
2018,14,2018_14_DEN_SF,away,True,0.023186834082824997,-112.0,0,0.5381941547270416,0.8928571428571429,-1.0
2018,14,2018_14_NO_TB,away,True,0.018276002993732367,-103.0,1,0.5125087242265459,0.970873786407767,0.970873786407767
2018,14,2018_14_JAX_TEN,home,True,0.008502930817887644,-107.0,1,0.5131495550453864,0.9345794392523364,0.9345794392523364
2018,14,2018_14_NYG_WAS,away,True,0.002937716422706854,-119.0,1,0.5310973234378317,0.8403361344537815,0.8403361344537815
2018,15,2018_15_ARI_ATL,home,True,0.015520341006149003,114.0,1,0.4689318168704028,1.14,1.14
2018,15,2018_15_TB_BAL,home,True,0.003539928470236231,-107.0,0,0.5081865526977349,0.9345794392523364,-1.0
2018,15,2018_15_DET_BUF,away,False,0.013558287992447154,106.0,1,0.4853986809773224,1.06,1.06
2018,15,2018_15_NO_CAR,away,True,0.01806155376096338,-104.0,0,0.5157385654688244,0.9615384615384616,-1.0
2018,15,2018_15_GB_CHI,away,False,0.007887847013931035,102.0,0,0.4895660679556795,1.02,-1.0
2018,15,2018_15_CLE_DEN,away,False,0.022335115312872383,106.0,1,0.4941755082977476,1.06,1.06
2018,15,2018_15_DAL_IND,away,False,0.03651412512160596,106.0,0,0.5083545181064812,1.06,-1.0
2018,15,2018_15_WAS_JAX,home,True,0.009165153408630557,102.0,0,0.490843374350379,1.02,-1.0
2018,15,2018_15_LAC_KC,away,False,0.02111068229785111,-100.0,1,0.5084086037759111,1.0,1.0
2018,15,2018_15_PHI_LA,home,True,0.019678395100000273,-107.0,0,0.524325019327499,0.9345794392523364,-1.0
2018,15,2018_15_MIA_MIN,home,True,0.020783894528685367,-103.0,1,0.5161372703011867,0.970873786407767,0.970873786407767
2018,15,2018_15_TEN_NYG,away,True,0.018516828929196014,-101.0,1,0.508129017294847,0.9900990099009901,0.9900990099009901
2018,15,2018_15_HOU_NYJ,away,True,0.035636647782359525,106.0,1,0.5074770407672348,1.06,1.06
2018,15,2018_15_NE_PIT,away,True,0.022788597404218545,-105.0,0,0.5227885974042186,0.9523809523809523,-1.0
2018,15,2018_15_SEA_SF,home,False,0.012200969786373205,101.0,1,0.49719364914215647,1.01,1.01
2018,16,2018_16_LA_ARI,home,False,0.042809736394051744,-130.0,0,0.5913867727041596,0.7692307692307693,-1.0
2018,16,2018_16_ATL_CAR,away,True,0.017450628179021297,-119.0,1,0.5456102351941461,0.8403361344537815,0.8403361344537815
2018,16,2018_16_CIN_CLE,home,True,0.010917156165621705,102.0,0,0.4936257633359975,1.02,-1.0
2018,16,2018_16_TB_DAL,home,True,0.019031202649292533,-101.0,0,0.5086433910149435,0.9900990099009901,-1.0
2018,16,2018_16_MIN_DET,away,True,0.029571558350364176,102.0,1,0.5112497792921126,1.02,1.02
2018,16,2018_16_NYG_IND,away,False,0.010044579279975745,-115.0,1,0.5306154344477759,0.8695652173913043,0.8695652173913043
2018,16,2018_16_BAL_LAC,home,True,0.012197400217968501,-101.0,0,0.5018095885836196,0.9900990099009901,-1.0
2018,16,2018_16_JAX_MIA,away,False,0.000590794395407912,-105.0,1,0.5005907943954079,0.9523809523809523,0.9523809523809523
2018,16,2018_16_BUF_NE,home,True,0.003751257406632702,102.0,0,0.4854294783483811,1.02,-1.0
2018,16,2018_16_PIT_NO,home,True,0.0004593099216609664,-108.0,0,0.5062265886888475,0.9259259259259259,-1.0
2018,16,2018_16_GB_NYJ,away,True,0.005330423138151769,106.0,1,0.47717081612302703,1.06,1.06
2018,16,2018_16_HOU_PHI,away,False,0.050691140516865976,102.0,0,0.5323693614586145,1.02,-1.0
2018,16,2018_16_KC_SEA,home,False,0.006319991620604131,-101.0,1,0.49593217998625516,0.9900990099009901,0.9900990099009901
2018,16,2018_16_CHI_SF,away,True,0.021872629168095705,-103.0,1,0.5161053504009092,0.970873786407767,0.970873786407767
2018,16,2018_16_WAS_TEN,home,True,0.01118238285370502,-101.0,0,0.500794571219356,0.9900990099009901,-1.0
2018,17,2018_17_CLE_BAL,away,False,0.01698392640340221,-103.0,1,0.5112166476362158,0.970873786407767,0.970873786407767
2018,17,2018_17_MIA_BUF,home,True,0.00499220300507025,-109.0,1,0.5130686290711584,0.9174311926605505,0.9174311926605505
2018,17,2018_17_LAC_DEN,away,True,0.029583453544823765,106.0,1,0.501423846529699,1.06,1.06
2018,17,2018_17_DET_GB,home,True,0.013351850819022836,-108.0,0,0.5191191295862093,0.9259259259259259,-1.0
2018,17,2018_17_JAX_HOU,home,True,0.01591376689750766,-103.0,1,0.511267142670009,0.970873786407767,0.970873786407767
2018,17,2018_17_SF_LA,away,False,0.006323820369320576,-101.0,0,0.49593600873497157,0.9900990099009901,-1.0
2018,17,2018_17_CHI_MIN,home,True,0.02529426241014067,106.0,0,0.4971346553950159,1.06,-1.0
2018,17,2018_17_NYJ_NE,away,False,0.014745967232034517,-101.0,0,0.5043581555976855,0.9900990099009901,-1.0
